Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image530,0,0.12247407121099196,0.07618906053963788,0.25327796605871067,0.26386821001299504,0.062383693580891776,0.009622135087985276,0.014354079557070782,0.4639543357776116,0.23527488232704366,0.6510181856271016,0.08623036545834817,0.956012244575839,0.0
Image531,1,0.32806291009819494,0.22229510915025175,0.45443703089535126,0.14325453695559687,0.03398422810210167,0.004981477178768065,0.040761276218205605,0.32566488235505237,0.12373675067765008,0.5087113369439693,0.1547157003747637,0.9024291020407897,0.0
Image532,1,0.519164296954805,0.442583479949144,0.6543592093803221,0.0026953327693733245,0.03340470045225886,0.004773238865156989,0.031366295561187384,0.0213567722186547,0.0021386862793935134,0.2937830110718526,0.20339701159162585,0.9477932845090362,0.0
Image533,1,0.3903702272162565,0.37692820426134177,0.6013886692751095,0.0008645693539614907,0.04323575087370889,0.006479210782375548,0.034419550914,0.007767965516248816,0.0006808313652648674,0.2518428364399197,0.2125544522851656,0.920423587252372,0.0
Image534,1,0.1740698305771057,0.19522335626290943,0.4238843169790984,0.0029295960733098023,0.08112323096681784,0.014751625406303447,0.02064611291939909,0.022772668533783305,0.0023101234097558255,0.2423597906783112,0.1846849566214757,0.9282144306497031,0.0
Image535,0,0.12091374248824358,0.09531741703418371,0.28687059092687495,0.34533073501318035,0.07554160057432568,0.01266355036714286,0.044880365484220516,0.5421979184976267,0.313961087178633,0.6038419685608325,0.15935905043630305,0.8971703980926327,0.0
Image536,0,0.2509446637769989,0.1376042837992328,0.3508644467772579,0.3615669686047033,0.031219558182087236,0.004196995844214688,0.019836206085768974,0.55655853028477,0.3296257318008087,0.6913899606640532,0.09128270188242461,0.9411364088477288,0.0
Image537,1,0.24720696097107595,0.2831855540330632,0.5170006841369966,0.029901069358527765,0.06502748296106317,0.010833597382890001,0.0346626690880475,0.1254052525372742,0.024555993391161737,0.3823116043550225,0.1794181222453281,0.9581197195690443,0.0
Image538,1,0.14092745460736428,0.18691640110193247,0.4140917281791093,0.016329865560036166,0.10122827859433325,0.019863884101136542,0.03201344834644432,0.08368069894923054,0.013175319569276677,0.3836304436312488,0.15512742949266226,0.9460425254891582,0.0
Image539,0,0.0750255376715165,0.04952016625157731,0.1984775681410451,0.5029377884005203,0.08868682395678917,0.015573914605153234,0.0423709021422589,0.6718063708050139,0.469073399909976,0.7599763722164956,0.12349080024910293,0.8483768716807538,0.0
Image540,0,0.20504679605753598,0.22332847060007757,0.4555654855432263,0.22335217045361866,0.06248593362425545,0.009454260441388026,0.04130684917474726,0.4209929148718163,0.19685837634733358,0.5937730678732023,0.14631137163973593,0.9588450077310218,0.0
Image541,0,0.37093628926129446,0.23726647083999391,0.47053955718530976,0.27693567018916476,0.019064921053661442,0.0021022522496594717,0.02869682887739048,0.47694484306604057,0.24755944643652691,0.6323969866844747,0.12242542298555396,0.9388062879478589,0.0
Image542,0,0.21235241066416372,0.14950257879663076,0.3670337727493554,0.28380275223536244,0.04420675568179026,0.006019625147734312,0.04071884345114167,0.48388104892155204,0.25424580697679217,0.6159688723329553,0.1611810696596511,0.9029957012883756,0.0
Image543,0,0.1626459788520474,0.15189693519854663,0.3702094401335285,0.2552877909378556,0.06600145103705732,0.010246225046980348,0.027118171190839143,0.45460168774841375,0.22662263033602933,0.6541810773170393,0.10236823702380639,0.9636878612162256,0.0
Image544,0,0.13431986968885473,0.11469846805522337,0.3176490768208353,0.2885047034996723,0.07902314192652132,0.01382005734940335,0.06390244023040881,0.48923110626508215,0.25946359334675745,0.5402567218112049,0.20668807260711597,0.8711235173347163,0.0
Image545,1,0.5180134912527724,0.4584942886682996,0.6665933831561152,0.012293068612858773,0.020509518672737433,0.002212351318123526,0.0214014366160346,0.06812342267682127,0.009751368620216846,0.5234716769444161,0.10353782187118536,0.9295013507626742,0.0
Image546,1,0.5340124973542045,0.4710806500466861,0.6761220146057125,0.02244625325770287,0.01869808458733809,0.0019501907037919241,0.022291555094468077,0.1028247669485551,0.017999520456400058,0.5778251032039472,0.0938524441385625,0.9429409785666234,0.0
Image547,0,0.2793434747798241,0.12724831243928225,0.3362166922595502,0.1777754237060956,0.018301324623714303,0.001992053344785867,0.0075588259770286576,0.36742125566951034,0.1537092145584703,0.6998285845964705,0.05525576424542286,0.9704272276962107,0.0
Image548,0,0.15849645233428128,0.07115262293186571,0.24375825051789266,0.1733906204201556,0.037751368342269005,0.004965351368560188,0.009852743200616233,0.3629307328473908,0.15033207387572714,0.6832699522380798,0.06639361011538704,0.9395378925955349,0.0
Image549,0,0.043541960004785545,0.015581771135064773,0.09941145341349114,0.3237389858792029,0.09287087226386759,0.017659566121429743,0.009487527007028141,0.5211082813502887,0.29164382574270353,0.7791076099511702,0.05166652843916188,0.88226547767698,0.0
Image550,0,0.08418873029458064,0.0604787804447119,0.2224172742357536,0.31484872928781493,0.08815535202293023,0.01554307161283431,0.04244596811463143,0.5129862896830746,0.28326721092316914,0.7713554145847232,0.09961792798136762,0.8637332452587723,0.0
Image551,0,0.11693584752859777,0.08209093840819195,0.2640468250326057,0.24274425089830345,0.07062563621476717,0.011501255403146653,0.04668181823251972,0.4423406077036267,0.21552342503935148,0.5841043137331117,0.15653446549482733,0.848301738231021,0.0
Image552,1,0.36414464905257576,0.6287799038178359,0.7861800709348138,0.004475653646194981,0.05718008840825354,0.008412735982204149,0.023906090023613182,0.032181431939458674,0.0035429868291106054,0.29559779465327174,0.16238322810932151,0.9594576010619478,0.0
Image553,0,0.1037128553417446,0.06765953164515426,0.23695935781838376,0.4054453767677925,0.07428699719219092,0.012263974584142568,0.012997928693731257,0.5941641082788549,0.37244302741368424,0.6936968955095861,0.08335883438434512,0.9688956996337108,0.0
Image554,0,0.12377672252744752,0.06854058757852316,0.23869021681345495,0.5652911853800184,0.05419420799016888,0.007875169026570018,0.007275590311921513,0.7191672989208592,0.5334605321381836,0.8056927621258643,0.05098876810819894,0.9826901072628469,0.0
Image555,0,0.2968729006193463,0.13733687702370975,0.35049323838865065,0.2936586970208408,0.016814018915914504,0.001899685229702801,0.014087759314621967,0.49364071458092706,0.2638037534085304,0.6505244557647145,0.08523657910572065,0.9471055924562619,0.0
Image556,0,0.2158664862924824,0.09500154472934183,0.28634447283990794,0.21424950346454683,0.023825154687621135,0.002720466111374246,0.01277611077446115,0.4103391072934286,0.18785686383910558,0.6555054941263219,0.07964790290953926,0.9260038180999746,0.0
Image557,0,0.1081743555764151,0.0543002430311661,0.20920985358614613,0.3112237319781484,0.05655073154806039,0.008398038595050006,0.02045846936737587,0.5099768815924819,0.28019426051224594,0.6875897556760262,0.094830482876667,0.884941447789136,0.0
Image558,0,0.570762817150273,0.508812641961396,0.703950466673335,0.2378584012205111,0.015011665489111585,0.0015414783607955122,0.049306059747962185,0.43681596037056336,0.2106126495736564,0.6360141789151481,0.12879980179630454,0.9480788531669675,0.0
Image559,1,0.22118752473242975,0.2787127525694647,0.5126487023741637,0.005104904656208821,0.06643279582824124,0.010428332578421483,0.01692801374722704,0.03556298766742878,0.0040258532999827455,0.35838886511881957,0.13526650106161103,0.8634687720257732,0.0
Image560,1,0.299490166846122,0.438471385272058,0.6511618042749184,0.020310705081802317,0.059362599489552186,0.008994192184099081,0.042038034199867916,0.09703007013465663,0.0164681602422415,0.4306529248200555,0.13523134796902808,0.9398870489501463,0.0
Image561,1,0.24110644837709289,0.31045635335662053,0.5428248828145844,0.022853027367021217,0.06333439356997925,0.00986272261328134,0.04874948026914058,0.1041070918917023,0.01834674398440366,0.44982879031572026,0.1483338649084338,0.881490963851304,0.0
Image562,0,0.13180199331879316,0.09907188787884057,0.2930592427637841,0.27560164488329897,0.06785452885594515,0.010753384083174791,0.01786245794599954,0.47408452879903507,0.2448279273308051,0.6579068918836053,0.10058940014987959,0.9650711406693397,0.0
Image563,1,0.11715257263281885,0.1374891187941097,0.3507046210840977,0.027116660758486025,0.10210448232904529,0.01960051763890548,0.015325554467549985,0.11549568964982522,0.021563196303108392,0.38516434808412997,0.13721968758959327,0.8955545338371782,0.0
Image564,0,0.4263028813855694,0.2063273923920895,0.4366561206154129,0.1691469798948662,0.009045826601063837,0.0009238278512154986,0.015605922309361865,0.35613512659821295,0.14529189492381223,0.5914563745455212,0.10069689012467266,0.9475960116045412,0.0
Image565,0,0.3254829150676859,0.16645908966960205,0.3890103041394588,0.17880420266685906,0.017635284534029273,0.001939244796905837,0.019286309927619972,0.36810880212558994,0.15422956401154161,0.5994527902934965,0.10812001550684637,0.9260797857684717,0.0
Image566,0,0.07543276000110424,0.04546130828198285,0.18895935893375104,0.45679268406507084,0.08872233924247921,0.01610138868490591,0.0361344399974042,0.6360029449696046,0.423136544263245,0.682012719408156,0.1424903561448594,0.8483470967106603,0.0
Image567,0,0.11940540938497951,0.09475193534368727,0.28592811051926503,0.28958805639376195,0.08442714025384293,0.015579329459607404,0.021660453367262824,0.48977144238808323,0.25999349715441505,0.6738632778709941,0.10551342137086707,0.9633009733918718,0.0
Image568,1,0.17761565574298538,0.23147654181865784,0.46437387051599177,0.004285261673084122,0.08525694470290032,0.015329448800820746,0.01679642974094308,0.031024876532221843,0.003382663498903987,0.37440524942534475,0.14314457113257814,0.949390956935285,0.0
Image569,1,0.14143590734656705,0.18042774911150639,0.4062911496238923,0.0045706266021253205,0.09524031517923909,0.017649282313491176,0.03207803544312889,0.032642191972158105,0.003607543233722775,0.30172522409485625,0.20644262195548738,0.8301996778287948,0.0
Image570,0,0.38576332330231927,0.21817150108510563,0.44990775311121606,0.17331484463588956,0.014022213340187835,0.0014234467265130703,0.020914053016620776,0.36287593872576673,0.15029109443867453,0.6661583463525533,0.09322675992474294,0.9408250028078275,0.0
Image571,0,0.14364365055262632,0.09882478691329567,0.2926555403583016,0.1759323545641918,0.05719826603347634,0.008393183393354306,0.02890055843016579,0.36628944277405634,0.1528545284309265,0.6255234385201633,0.13060391304668145,0.9083947191624131,0.0
Image572,0,0.15462208847537806,0.11905585881284016,0.32420496959237827,0.3525113058416442,0.062085896311641874,0.009576067362065756,0.027780884470712718,0.5479654227896942,0.3202067457470016,0.7135432494438609,0.10541939791455875,0.9461562953167673,0.0
Image573,0,0.4081702143323847,0.2908844271544603,0.524412164991092,0.17708050857739785,0.017887871493824946,0.0018487956249126237,0.04812596262143943,0.36600224035875695,0.15263802286695521,0.6917825942159861,0.11104838135913302,0.885334690526538,0.0
Image574,0,0.25671341671038006,0.2081645088931015,0.43873589668391605,0.2807356939104485,0.037221651944667596,0.004676071985933164,0.05983765644829481,0.47924223600154225,0.24976428698815126,0.7418617624351438,0.12413534627561766,0.8780817035638808,0.0
Image575,0,0.05385595832988249,0.04740490143203185,0.1935668561835936,0.4641731451527856,0.1335293209112885,0.028804567026337484,0.10622291413158859,0.6404645467933477,0.4287323339660928,0.8056626577910158,0.18987074709454954,0.7538255301256367,0.0
Image576,0,0.1233469534248089,0.12559153820064964,0.333819185187771,0.3785940394595349,0.09319874886681295,0.017238563820782978,0.02391324654664661,0.5717942732543824,0.3466595966139741,0.6210251828234123,0.13348195088974865,0.9811594070349554,0.0
Image577,0,0.3780965001886582,0.35059282463806246,0.5788561281962433,0.2597998166968022,0.031369501888905325,0.0038900270915024557,0.037647862777501394,0.46041874718340414,0.23198515393877775,0.5520022162596703,0.17016851280042336,0.9629665617429914,0.0
Image578,0,0.42832058750448565,0.3956433952195544,0.6169274432082454,0.35432997800002475,0.026494566514245886,0.003206324632935606,0.03834924917103265,0.5505526399603266,0.32302833121689073,0.600775630039176,0.15974519657768468,0.9671752822050741,0.0
Image579,1,0.2776391227924871,0.4234172598955593,0.6393267716747386,0.04606850118826976,0.0674894419767954,0.010958522699093625,0.02698406193813066,0.16457886654033133,0.03815483233025258,0.4362670550506969,0.15954869666108168,0.9894338033341858,0.0
Image580,1,0.08669924445303384,0.12975038955521834,0.3398082854613764,0.04216709731496253,0.1506133159194236,0.036629024946633,0.046834994064975426,0.15552540655747293,0.03476124967375594,0.34495785098905957,0.2342067316383314,0.9557565757655104,0.0
Image581,1,0.03013721321885103,0.03611274094777339,0.1653147932253668,0.020610151511822994,0.22871954709462589,0.06972123006253785,0.006114887805799609,0.09643865452392124,0.016315340076498763,0.48018555232810306,0.08170953580808957,0.8638787479102406,0.0
Image582,0,0.1111781379126289,0.05534094333862514,0.21148425552555794,0.27993330289189194,0.05373617606019609,0.0077319862340967304,0.01006622332508462,0.4789960337188992,0.24952753881612935,0.719753801712697,0.05576654596193431,0.9484146286268955,0.0
Image583,0,0.3156626450585774,0.1421955278048804,0.35718297183588676,0.2808269228495881,0.014497777853062534,0.0018522111354538672,0.015043578317783366,0.48006634708430673,0.2505575634447414,0.7196784157817069,0.06486431690647068,0.9385651867259228,0.0
Image584,1,0.34163422692176654,0.19070680281542118,0.4185862974957264,0.05096142476025007,0.022125165734754725,0.0027068056909321323,0.01946156024023453,0.1746026994554939,0.04208798095318723,0.5176595173805547,0.1002476076724708,0.9073815174579938,0.0
Image585,0,0.09294147962047798,0.06410767622271538,0.2298665150180513,0.36150300051089407,0.08187020579744386,0.014040541766844186,0.012757220547115701,0.5557788512107842,0.32876551668241133,0.7440763235587948,0.07478915737266945,0.9730018153409148,0.0
Image586,0,0.5265693014181454,0.478192747897128,0.6814501861072811,0.2746357097464264,0.019094709446508477,0.0020987871449360193,0.06184076952908409,0.4750414483172296,0.24574008359862637,0.6024128874735899,0.1825260297241208,0.9344835340162958,0.0
Image587,0,0.3126979744715327,0.31353687426956967,0.5456696802124784,0.28222989180810165,0.0427061906255358,0.005750169323479497,0.08134036598178612,0.4825963125304601,0.2530006712380914,0.5910552659867903,0.22812846898261308,0.9057513796746286,0.0
Image588,0,0.07560485169744997,0.08781818345809607,0.27413742790356277,0.5762969071334748,0.13787305230965158,0.03095731180328183,0.11754206758619604,0.727814798542129,0.545662141235251,0.6942372483456307,0.2515830464950209,0.8576521449202272,0.0
Image589,0,0.1953144124495,0.18330302508018426,0.40976469027798074,0.3415858981895751,0.060275503242671356,0.009138096692840752,0.033778174731644676,0.5387181648255112,0.3102224326572483,0.6837009383121613,0.10451576465961211,0.960828791825536,0.0
Image590,1,0.13274803751046835,0.20107326322618296,0.43065660708070164,0.0028321346995427354,0.11342082238156262,0.023113376754500595,0.050856600312066874,0.022148579120822492,0.0022341041084570227,0.27484083053283426,0.2075581467009415,0.8817369631016487,0.0
